"acceptance_id","priority","layer","module","title","requirement_ids","suggested_automation","story_ids","operation_ids","test_files","evidence_refs","execution_class","candidate_status","external_candidate_ref","external_executed_at","external_evidence_refs"
"AT-ONB-001","P0_BLOCKER","API_DB","ONBOARDING","Discord 玩家自助注册幂等","M9-SPEC-§4","API_DB_CONCURRENCY","M23-US-02;M9-US-01;M9-US-03","applyCurrentDiscordCompanion;registerCurrentDiscordPlayer","tests/m9-us-01-contract.spec.ts;tests/m9-us-03-identity-merge-db.spec.ts;tests/m9-us-03-onboarding.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-01/summary.md;evidence/P0/M9-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ONB-002","P0_BLOCKER","API_DB","ONBOARDING","玩家申请陪玩不丢失玩家身份","M9-SPEC-§4;§6","API_DB_ASSERTION","M23-US-02;M9-US-03","applyCurrentDiscordCompanion;registerCurrentDiscordPlayer","tests/m9-us-03-identity-merge-db.spec.ts;tests/m9-us-03-onboarding.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ONB-003","P0_HIGH","BOT_API","ONBOARDING_CHANNEL_RECOVERY","玩家入口与订单频道可恢复","M9-SPEC-§4;M9-US-09","BOT_API_INTEGRATION","M17-US-02;M9-US-05;M9-US-09","createOrder;recoverOrderChannel","tests/m17-us-02-private-channel-adapter.spec.ts;tests/m9-us-05-onboarding-bot.spec.ts","evidence/P0/M9-US-05/summary.md;evidence/P0/M9-US-09/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ONB-004","P0_BLOCKER","BOT_API","ROLE_SYNC","Discord 产品角色最终收敛","M9-SPEC-§4;§6","BOT_API_INTEGRATION","M9-US-05","none","tests/m9-us-05-onboarding-bot.spec.ts","evidence/P0/M9-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ONB-005","P0_BLOCKER","DASHBOARD_API","COMPANION_REVIEW","陪玩批准或拒绝可审计","M9-SPEC-§6","E2E_DASHBOARD_DISCORD","M23-US-03;M9-US-06","approvePlayer;createAdminTopUp;rejectPlayer","tests/m9-us-06-dashboard.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-06/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-ONB-006","P0_HIGH","AUTH","ONBOARDING","Discord 按钮不信任客户端权限","M9-SPEC-§4;§8","API_SECURITY","M23-US-02;M9-US-03;M9-US-07","applyCurrentDiscordCompanion;registerCurrentDiscordPlayer","tests/m9-us-03-identity-merge-db.spec.ts;tests/m9-us-03-onboarding.spec.ts;tests/m9-us-07-release.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-03/summary.md;evidence/P0/M9-US-07/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WLT-011","P0_BLOCKER","API_DB","TOP_UP","USD cents 固定换算 CAT subunits","M9-SPEC-§3;§5","API_DB_ASSERTION","M23-US-02;M9-US-02;M9-US-04","createAdminTopUp","tests/m9-us-02-db.spec.ts;tests/m9-us-04-cat-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-02/summary.md;evidence/P0/M9-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WLT-012","P0_BLOCKER","AUTH","TOP_UP","充值要求 L2 与近期验证","M9-SPEC-§5","API_SECURITY","M23-US-02;M9-US-04;M9-US-06","approvePlayer;createAdminTopUp;rejectPlayer","tests/m9-us-04-cat-wallet.spec.ts;tests/m9-us-06-dashboard.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-04/summary.md;evidence/P0/M9-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-WLT-013","P0_BLOCKER","VALIDATION","TOP_UP","充值只接受 USD 和完整依据","M9-SPEC-§5","API_VALIDATION","M23-US-02;M9-US-04","createAdminTopUp","tests/m9-us-04-cat-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-CAT-004","P0_BLOCKER","DB","WALLET","CAT 账本非负且资金事实只追加","M9-SPEC-§3;§7","DB_CONSTRAINT","M23-US-02;M9-US-02;M9-US-04","createAdminTopUp","tests/m9-us-02-db.spec.ts;tests/m9-us-04-cat-wallet.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-02/summary.md;evidence/P0/M9-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-CAT-005","P0_BLOCKER","RELEASE","PROVIDER_RETIREMENT","运行时不依赖外部资金 Provider","M9-SPEC-§8;§9","STATIC_RUNTIME_GATE","M23-US-02;M9-US-07","none","tests/m9-us-07-release.spec.ts","evidence/P0/M23-US-02/summary.md;evidence/P0/M9-US-07/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TAG-001","P0_HIGH","API_DB","BUSINESS_TAGS","标签代码稳定且只能停用","M9-US-08;TAG-01","API_DB_ASSERTION","M23-US-03;M9-US-08","createBusinessTag;listBusinessTags;updateBusinessTag","tests/m9-us-08-business-tags.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TAG-002","P0_HIGH","DASHBOARD","SERVICE_PLAYER_TAGS","服务与陪玩只使用受控标签","M9-US-08;TAG-01","DASHBOARD_API","M23-US-03;M9-US-08","createBusinessTag;listBusinessTags;updateBusinessTag","tests/m9-us-08-business-tags.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TAG-003","P0_HIGH","DASHBOARD","GIFT_CATEGORY","礼物版本选择预定义分类","M9-US-08;TAG-01","DASHBOARD_API","M9-US-08","createBusinessTag;listBusinessTags;updateBusinessTag","tests/m9-us-08-business-tags.spec.ts","evidence/P0/M9-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-TAG-004","P0_HIGH","REGRESSION","HISTORY","停用标签不回写历史","M9-US-08;TAG-01","API_DB_ASSERTION","M23-US-03;M9-US-08","createBusinessTag;listBusinessTags;updateBusinessTag","tests/m9-us-08-business-tags.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-COMP-001","P0_HIGH","DASHBOARD_API_DB","PLAYER_COMPENSATION","个人项目分成优先并可编辑","M9-US-10;EAR-01","DASHBOARD_API_DB_ASSERTION","M23-US-03;M9-US-10","listPlayerCompensation;upsertPlayerCompensation","tests/m9-us-10-player-compensation.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-10/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-COMP-002","P0_BLOCKER","API_DB","EARNING_SNAPSHOT","客户终选固化陪玩收益","M9-US-10;M11-US-02;EAR-01","API_DB_INTEGRATION","M23-US-03;M23-US-06;M9-US-10","listPlayerCompensation;upsertPlayerCompensation","tests/m9-us-10-player-compensation.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M23-US-06/summary.md;evidence/P0/M9-US-10/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ARC-001","P0_HIGH","DASHBOARD_API","CATALOG_ARCHIVE","服务项目可归档删除且保留历史","M9-US-11;CAT-03","DASHBOARD_API_DB","M23-US-03;M9-US-11","updateGiftCatalogItem;updateServiceCatalogVersion","tests/m9-us-11-catalog-archive.spec.ts","evidence/P0/M23-US-03/summary.md;evidence/P0/M9-US-11/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ARC-002","P0_HIGH","DASHBOARD_API","GIFT_ARCHIVE","礼物可归档删除且保留历史","M9-US-11;CAT-03","DASHBOARD_API_DB","M9-US-11","updateGiftCatalogItem;updateServiceCatalogVersion","tests/m9-us-11-catalog-archive.spec.ts","evidence/P0/M9-US-11/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-011","P0_BLOCKER","API_WORKER","SELECTION_POOL_START","客户开始真实候选池招募","M9-US-13;M11-US-05;ORD-03","API_DB_WORKER","M23-US-04;M9-US-13","createOrderSelectionPool;getCurrentOrderSelectionPool;submitOrder","tests/m9-us-13-auto-dispatch.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-13/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-012","P0_HIGH","WORKER_RECOVERY","SELECTION_POOL_LEGACY_CLOSE","旧截止任务不得结束当前招募","M9-US-13;M11-US-05;FUND-02","WORKER_DB_INTEGRATION","M23-US-04;M9-US-13","createOrderSelectionPool;getCurrentOrderSelectionPool;submitOrder","tests/m9-us-13-auto-dispatch.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-13/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-013","P0_HIGH","API","SELECTION_APPLICATION_VIEW","客户可恢复查看完整报名池","M9-US-14;M11-US-02;ORD-03","API_DB_UNIT","M9-US-14","finalizeOrderSelectionPool;listOrderSelectionApplications","tests/m9-us-14-preferred-dispatch.spec.ts","evidence/P0/M9-US-14/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-014","P0_BLOCKER","API_DB","CUSTOMER_FINAL_SELECTION","客户选择而非系统自动决定入选者","M9-US-14;M11-US-02;ORD-03","API_DB_TRANSACTION","M23-US-04;M9-US-14","finalizeOrderSelectionPool;listOrderSelectionApplications","tests/m9-us-14-preferred-dispatch.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-14/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-015","P0_BLOCKER","WORKER","SELECTION_MANUAL_GATE","客户手动控制本轮招募","M9-US-15;M11-US-05;ORD-03","WORKER_DB_INTEGRATION","M23-US-04;M9-US-15","closeOrderSelectionPool;createOrderSelectionPool","tests/m9-us-15-manual-dispatch.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-15/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-016","P0_HIGH","BOT_API","CUSTOMER_STOPPED","客户可手动终止候选池","M9-US-15;M11-US-05;AUD-02","BOT_API_DB","M23-US-04;M9-US-15","closeOrderSelectionPool;createOrderSelectionPool","tests/m9-us-15-manual-dispatch.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-15/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-017","P0_HIGH","WORKER_DISCORD","STAFF_SELECTION_NOTICE","选秀开始通知客服而不由客服派单","M9-US-16;M11-US-03;ORD-03","WORKER_DISCORD_RECOVERY","M9-US-16","closeOrderSelectionPool","tests/m9-us-16-staff-dispatch.spec.ts","evidence/P0/M9-US-16/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-DSP-018","P0_HIGH","API_SECURITY","STAFF_SELECTION_RBAC","Discord 客服 Role 不扩大业务 API 权限","M9-US-16;M11-US-03;AUD-02","API_RBAC","M9-US-16","closeOrderSelectionPool","tests/m9-us-16-staff-dispatch.spec.ts","evidence/P0/M9-US-16/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DSP-019","P0_HIGH","WORKER_DISCORD","SELECTION_VOICE_COORDINATION","选秀开始创建不限人数私密语音房","M9-US-17;M11-US-03;ORD-03","WORKER_DISCORD_DB","M23-US-04;M9-US-17","closeOrderSelectionPool;finalizeOrderSelectionPool","external:M23-US-04;M9-US-17","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-17/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-DSP-020","P0_HIGH","WORKER_DISCORD","SELECTION_PARTY_NOTIFICATIONS","选秀开始通知客户与客服并在终选后切换正式服务房","M9-US-17;M11-US-03;AUD-02","WORKER_DISCORD","M23-US-04;M9-US-17","closeOrderSelectionPool;finalizeOrderSelectionPool","external:M23-US-04;M9-US-17","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-17/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-PRJ-001","P0_BLOCKER","API_DB_WORKER","ORDER_PANEL_TRANSACTIONAL_SYNC","订单事实和面板同步原子提交","M9-US-18;ORD-03;AUD-02","API_DB_WORKER_INTEGRATION","M23-US-04;M9-US-18","cancelOrder;confirmOrder;reassignOrder;resolveOrder;setOrderReadiness;submitOrder;updateOrder","tests/m9-us-18-order-projection-consistency.spec.ts","evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-18/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-PRJ-002","P0_HIGH","WORKER_DISCORD","ORDER_PANEL_STALE_CONTENT_REMOVAL","同步不残留旧卡片和失效按钮","M9-US-18;AT-REC-003","WORKER_DISCORD_RECOVERY","M9-US-18","cancelOrder;confirmOrder;reassignOrder;resolveOrder;setOrderReadiness;submitOrder;updateOrder","tests/m9-us-18-order-projection-consistency.spec.ts","evidence/P0/M9-US-18/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-TRN-003","P0_BLOCKER","API_DB_WORKER_DISCORD","TERMINAL_CHANNEL_CLEANUP","终态订单完整回填后才删除相关频道","M9-US-12;M9-US-19;ORD-03;AUD-02","API_DB_WORKER_DISCORD_RECOVERY","M20-US-09;M9-US-19","cancelOrder;confirmOrder;resolveOrder","tests/m20-us-09-discord-side-effects.spec.ts;tests/m9-us-19-terminal-channel-cleanup-postgres.spec.ts;tests/m9-us-19-terminal-channel-cleanup.spec.ts","evidence/P0/M20-US-09/summary.md;evidence/P0/M9-US-19/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-TRN-004","P0_HIGH","WORKER_DB","TERMINAL_CHANNEL_RECONCILIATION","周期扫描恢复漏建任务和历史僵尸频道","M9-US-19;AUD-02","WORKER_DB_RECOVERY","M9-US-19","cancelOrder;confirmOrder;resolveOrder","tests/m9-us-19-terminal-channel-cleanup-postgres.spec.ts;tests/m9-us-19-terminal-channel-cleanup.spec.ts","evidence/P0/M9-US-19/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-001","P0_BLOCKER","DASHBOARD_API_DB","ORDER_PARTICIPANTS","订单支持不限数量且项目不同的陪玩并显示分成来源","M10-US-03;ORD-04;EAR-02","DASHBOARD_API_DB","M10-US-01;M10-US-02;M10-US-03;M10-US-06","addAdminOrderParticipant;createOrderGiftRequest;listAdminOrderParticipants;updateAdminOrderNote;updateAdminOrderParticipant;updateAdminOrderRequirementNote","tests/m10-us-01-contract.spec.ts;tests/m10-us-02-db.spec.ts;tests/m10-us-03-api.spec.ts;tests/m10-us-03-postgres.spec.ts","evidence/P0/M10-US-01/summary.md;evidence/P0/M10-US-02/summary.md;evidence/P0/M10-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-002","P0_BLOCKER","API_DB","DERIVED_TOTAL_RESERVATION","逐人改价派生总价并原子重平衡预留","M10-US-03;M10-US-04;FUND-06","API_DB_CONCURRENCY","M10-US-01;M10-US-03;M10-US-04;M10-US-06","addAdminOrderParticipant;confirmOrder;createOrderGiftRequest;listAdminOrderParticipants;setOrderReadiness;updateAdminOrderNote;updateAdminOrderParticipant;updateAdminOrderRequirementNote","tests/m10-us-01-contract.spec.ts;tests/m10-us-03-api.spec.ts;tests/m10-us-03-postgres.spec.ts;tests/m10-us-04-lifecycle.spec.ts;tests/m10-us-04-postgres.spec.ts","evidence/P0/M10-US-01/summary.md;evidence/P0/M10-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-003","P0_BLOCKER","API_BOT","ALL_PLAYER_READINESS","客户无需就绪且所有有效陪玩均需就绪","M10-US-04;READY-02","API_BOT_STATE_MACHINE","M10-US-01;M10-US-04;M10-US-06;M2-US-04;M23-US-04","addAdminOrderParticipant;confirmOrder;createOrderGiftRequest;requestOrderCompletion;setOrderReadiness;updateAdminOrderParticipant","tests/m10-us-01-contract.spec.ts;tests/m10-us-04-lifecycle.spec.ts;tests/m10-us-04-postgres.spec.ts;tests/m2-us-04-api.spec.ts;tests/m2-us-04-bot.spec.ts","evidence/P0/M10-US-01/summary.md;evidence/P0/M2-US-04/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-004","P0_BLOCKER","API_DB","MULTI_PLAYER_CAPTURE","确认完成生成逐人收益并锁定明细","M10-US-04;EAR-02;FUND-06","API_DB_TRANSACTION","M10-US-01;M10-US-02;M10-US-04;M10-US-06;M23-US-04;M23-US-06","addAdminOrderParticipant;confirmOrder;createOrderGiftRequest;setOrderReadiness;updateAdminOrderParticipant","tests/m10-us-01-contract.spec.ts;tests/m10-us-02-db.spec.ts;tests/m10-us-04-lifecycle.spec.ts;tests/m10-us-04-postgres.spec.ts","evidence/P0/M10-US-01/summary.md;evidence/P0/M10-US-02/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M23-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-005","P0_BLOCKER","BOT_API_DB","MULTI_RECIPIENT_GIFT","礼物按多选订单陪玩人数原子计价","M10-US-05;GIFT-02;FUND-06","BOT_API_DB_CONCURRENCY","M10-US-01;M10-US-05;M10-US-06;M20-US-05;M20-US-06","addAdminOrderParticipant;checkGiftAffordability;createOrderGiftRequest;updateAdminOrderParticipant","tests/m10-us-01-contract.spec.ts;tests/m10-us-05-db.spec.ts;tests/m10-us-05-postgres.spec.ts;tests/m20-us-05-discord-bot-remediation-contract.spec.ts;tests/m20-us-06-gift-component-protocol.spec.ts","evidence/P0/M10-US-01/summary.md;evidence/P0/M20-US-05/summary.md;evidence/P0/M20-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-006","P0_BLOCKER","BOT_API_DB","MULTI_PROJECT_REQUIREMENTS","Discord 草稿支持多个独立项目需求","M10-US-07;ORD-04;FUND-06","BOT_API_DB","M10-US-07;M23-US-04","addOrderRequirement;applyToOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;listOrderRequirements;updateOrderRequirement","tests/m10-us-07-order-requirements.spec.ts","evidence/P0/M10-US-07/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-007","P0_BLOCKER","API_DB","REQUIREMENT_SLOT_SELECTION","陪玩按项目需求报名且客户原子终选","M10-US-07;M11-US-02;ORD-04;DISP-01","API_DB_TRANSACTION_CONCURRENCY","M10-US-07;M23-US-04","addOrderRequirement;applyToOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;listOrderRequirements;updateOrderRequirement","tests/m10-us-07-order-requirements.spec.ts","evidence/P0/M10-US-07/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-008","P0_BLOCKER","BOT_API_DB","SERVICE_PACKAGE_ATOMIC_EXPANSION","套餐原子展开为独立可编辑席位","M10-US-08;ORD-04;FUND-06","BOT_API_DB_TRANSACTION","M10-US-08;M23-US-04","applyServicePackage;createAdminServicePackageVersion;listAdminServicePackages;listServicePackages;previewServicePackage;updateAdminServicePackageVersionStatus;updateOrderRequirement","tests/m10-us-08-service-packages-admin-contract.spec.ts;tests/m10-us-08-service-packages-api.spec.ts;tests/m10-us-08-service-packages-bot.spec.ts;tests/m10-us-08-service-packages-contract.spec.ts;tests/m10-us-08-service-packages-dashboard.spec.ts;tests/m10-us-08-service-packages-db.spec.ts;tests/m10-us-08-service-packages-postgres.spec.ts","evidence/P0/M10-US-08/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-009","P0_BLOCKER","BOT_API_DB","SERVICE_PACKAGE_CUSTOMIZATION","单独修改套餐席位并重新报价","M10-US-08;ORD-04;AUD-02","BOT_API_DB_RECOVERY","M10-US-08;M23-US-04","applyServicePackage;createAdminServicePackageVersion;listAdminServicePackages;listServicePackages;previewServicePackage;updateAdminServicePackageVersionStatus;updateOrderRequirement","tests/m10-us-08-service-packages-admin-contract.spec.ts;tests/m10-us-08-service-packages-api.spec.ts;tests/m10-us-08-service-packages-bot.spec.ts;tests/m10-us-08-service-packages-contract.spec.ts;tests/m10-us-08-service-packages-dashboard.spec.ts;tests/m10-us-08-service-packages-db.spec.ts;tests/m10-us-08-service-packages-postgres.spec.ts","evidence/P0/M10-US-08/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-010","P0_BLOCKER","DASHBOARD_API_DB","PARTICIPANT_REASSIGNMENT","客服只改派多陪玩订单的一个席位","M10-US-03;ORD-04;FUND-06;EAR-02","DASHBOARD_API_DB_TRANSACTION","M10-US-03;M23-US-05","addAdminOrderParticipant;listAdminOrderParticipants;updateAdminOrderNote;updateAdminOrderParticipant;updateAdminOrderRequirementNote","tests/m10-us-03-api.spec.ts;tests/m10-us-03-postgres.spec.ts","evidence/P0/M10-US-03/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-014","P0_BLOCKER","DASHBOARD_API_DB","SERVICE_PACKAGE_VERSION_ADMIN","运营端原子管理不可变套餐版本","M10-US-08;AUD-02;ORD-04","DASHBOARD_API_DB_TRANSACTION_UAT","M10-US-08;M23-US-03","applyServicePackage;createAdminServicePackageVersion;listAdminServicePackages;listServicePackages;previewServicePackage;updateAdminServicePackageVersionStatus;updateOrderRequirement","tests/m10-us-08-service-packages-admin-contract.spec.ts;tests/m10-us-08-service-packages-api.spec.ts;tests/m10-us-08-service-packages-bot.spec.ts;tests/m10-us-08-service-packages-contract.spec.ts;tests/m10-us-08-service-packages-dashboard.spec.ts;tests/m10-us-08-service-packages-db.spec.ts;tests/m10-us-08-service-packages-postgres.spec.ts","evidence/P0/M10-US-08/summary.md;evidence/P0/M23-US-03/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-MULTI-011","P0_BLOCKER","BOT_API","GAME_SCOPED_ORDERING_MENU","先选游戏后只展示同游戏菜单并可填需求备注","M10-US-09;ORD-04;AUD-02","BOT_API_RECOVERY_UAT","M10-US-09;M23-US-04","addOrderRequirement;applyServicePackage;listServicePackages;listServices;previewServicePackage;updateOrder;updateOrderRequirement","tests/m10-us-09-game-scoped-ordering-api.spec.ts;tests/m10-us-09-game-scoped-ordering-contract.spec.ts;tests/m10-us-09-order-notes-bot.spec.ts","evidence/P0/M10-US-09/summary.md;evidence/P0/M23-US-04/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-MULTI-012","P0_BLOCKER","DASHBOARD_API_DB","SINGLE_GAME_PACKAGE_ADMIN","套餐只能包含同一游戏席位","M10-US-09;AUD-02;ORD-04","DASHBOARD_API_DB_TRANSACTION","M10-US-09;M23-US-03","addOrderRequirement;applyServicePackage;listServicePackages;listServices;previewServicePackage;updateOrder;updateOrderRequirement","tests/m10-us-09-game-scoped-ordering-api.spec.ts;tests/m10-us-09-game-scoped-ordering-contract.spec.ts;tests/m10-us-09-order-notes-bot.spec.ts","evidence/P0/M10-US-09/summary.md;evidence/P0/M23-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-MULTI-013","P0_BLOCKER","BOT_API_DB","SAME_GAME_PACKAGE_CUSTOMIZATION","套餐仅可同游戏换项且订单可新增另一游戏","M10-US-09;ORD-04;FUND-06","BOT_API_DB_TRANSACTION_RECOVERY","M10-US-09;M23-US-04","addOrderRequirement;applyServicePackage;listServicePackages;listServices;previewServicePackage;updateOrder;updateOrderRequirement","tests/m10-us-09-game-scoped-ordering-api.spec.ts;tests/m10-us-09-game-scoped-ordering-contract.spec.ts;tests/m10-us-09-order-notes-bot.spec.ts","evidence/P0/M10-US-09/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SEL-001","P0_BLOCKER","BOT_API_DB_WORKER","SELECTION_POOL_MANUAL_RECRUITMENT","客户开始并手动终止无时限招募","M11-US-05;FUND-06","BOT_API_DB_MANUAL_CONTROLLED","M11-US-01;M11-US-02;M11-US-04;M11-US-05;M2-US-02;M2-US-07;M23-US-04;M9-US-13;M9-US-15","applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getCurrentOrderSelectionPool;getOrder;listOrderSelectionApplications;submitOrder;withdrawOrderSelectionApplication","tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-02-selection-pools-api.spec.ts;tests/m11-us-02-selection-pools-postgres.spec.ts;tests/m11-us-05-manual-recruitment.spec.ts;tests/m2-us-02-api.spec.ts;tests/m2-us-02-bot.spec.ts;tests/m2-us-02-db.spec.ts;tests/m2-us-07-api.spec.ts;tests/m2-us-07-bot.spec.ts;tests/m2-us-07-db.spec.ts;tests/m9-us-13-auto-dispatch.spec.ts;tests/m9-us-15-manual-dispatch.spec.ts","evidence/P0/M11-US-01/summary.md;evidence/P0/M11-US-05/summary.md;evidence/P0/M2-US-02/summary.md;evidence/P0/M2-US-07/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-13/summary.md;evidence/P0/M9-US-15/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SEL-002","P0_BLOCKER","API_DB","MULTI_ORDER_APPLICATION","陪玩可跨多个订单报名且不受在线/可接单状态门禁","M11-US-05;M11-US-02;SEL-01","API_DB_CONCURRENCY","M11-US-01;M11-US-02;M11-US-04;M11-US-05;M2-US-01;M2-US-02;M2-US-08;M23-US-04","applyToOrderSelectionPool;approvePlayer;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getOrder;getPlayerWorkbench;listOrderSelectionApplications;setPlayerOperationalStatus;syncDiscordPresence;updatePlayerOperationalTags;withdrawOrderSelectionApplication","tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-02-selection-pools-api.spec.ts;tests/m11-us-02-selection-pools-postgres.spec.ts;tests/m11-us-05-manual-recruitment.spec.ts;tests/m2-us-01-api.spec.ts;tests/m2-us-01-bot.spec.ts;tests/m2-us-01-db.spec.ts;tests/m2-us-02-api.spec.ts;tests/m2-us-02-bot.spec.ts;tests/m2-us-02-db.spec.ts;tests/m2-us-08-api.spec.ts;tests/m2-us-08-bot.spec.ts;tests/m2-us-08-db.spec.ts","evidence/P0/M11-US-01/summary.md;evidence/P0/M11-US-05/summary.md;evidence/P0/M2-US-01/summary.md;evidence/P0/M2-US-02/summary.md;evidence/P0/M2-US-08/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
